id;amplitude;beyond1std;fpr_mid20;fpr_mid35;fpr_mid50;fpr_mid65;fpr_mid80;linear_trend;max_slope;mad;med_buf_per;pair_slope_trend;per_amp;pdfp;skew;skurt;std;stet_j;stet_k;ls;rcobor;class
3019048007426-nv;0.769999980927;0.363635987043;0.184917002916;0.38642001152;0.52776402235;0.617756009102;0.665199995041;0.000254326005233;58.5774002075;0.310000002384;1;-0.40000000596;0.905461013317;1.08192002773;0.22828400135;-0.0641231015325;0.421086996794;0.204621002078;0.785372018814;6.46868991852;0;SN
3019048007459-nv;0.194999992847;0.272727012634;0.181518003345;0.3162330091;0.451848000288;0.633908987045;0.786316990852;-4.65576013085e-05;25.9258995056;0.0500000007451;1;-0.0689655020833;0.15877699852;0.201113000512;0.253217995167;0.477582007647;0.0731339007616;0.22559300065;0.800234019756;3.42539000511;0;SN
3019048007476-nv;0.639999985695;0.166666999459;0.0898099988699;0.213861003518;0.362908989191;0.43887001276;0.551836013794;-5.6467099057e-05;76.1194000244;0.109999999404;1;0.172414004803;0.506591022015;0.577961981297;1.10344004631;4.33122014999;0.217520996928;0.180934995413;0.692223012447;1.0446100235;0;SN
3019048007489-nv;0.449999988079;0.309091001749;0.205457001925;0.351507991552;0.44910299778;0.541247010231;0.745698988438;-7.06666980932e-07;84.0164031982;0.129999995232;1;-0.103448003531;0.8030179739;0.548575997353;-0.770080983639;1.1231700182;0.184783995152;0.176623001695;0.782896995544;5.05583000183;0;NV
3019048007536-nv;0.725000023842;0.327273011208;0.309650987387;0.408614009619;0.558125019073;0.7354850173;0.856302022934;-0.00012153499847;175.731994629;0.270000010729;1;0.0344827994704;0.770108997822;0.854546010494;0.351040005684;-0.575816988945;0.33136099577;0.276147991419;0.839968025684;1.09315001965;0;NV
3019048007639-nv;0;0;NA;NA;NA;NA;NA;0.000187794998055;0;0;1;0;0;0;0;0;0;0;0;0;0;NV
3019048007642-nv;0.660000026226;0.320755004883;0.16901999712;0.329163014889;0.469624996185;0.586124002934;0.785683989525;-0.000115980998089;134.576004028;0.170000001788;1;-0.0344827994704;0.887991011143;0.715838015079;-0.0088720601052;0.391644001007;0.254070013762;-0.0439755991101;0.774366021156;3.14224004745;0;NV
3019048007650-nv;0.785000026226;0.235293999314;0.0870883017778;0.192708998919;0.44188401103;0.575514018536;0.848505020142;-0.000249475997407;125.523002625;0.259999990463;1;0;1.33345997334;1.25303995609;-0.0896992012858;0.464929014444;0.424905002117;0.357080996037;0.669813990593;2.75710010529;0;NV
3019048007661-nv;0.740000009537;0.37735798955;0.197828993201;0.275128006935;0.46606400609;0.616801023483;0.891116023064;1.53177006723e-05;102.458999634;0.189999997616;1;0.0344827994704;0.614359021187;0.805625021458;0.461185991764;0.501348972321;0.301337003708;0.197038993239;0.816821992397;5.34896993637;0;NV
3019048007665-nv;0.435000002384;0.444444000721;0.0395089015365;0.0790325030684;0.123502001166;0.622913002968;0.970569014549;0.000239222994423;87.3587036133;0.0500000007451;1;0;0.39315700531;0.746028006077;0.3946659863;0.337181001902;0.281780004501;-0.25308200717;0.744053006172;9.83047962189;0;NV
