RA,Dec,mag,cz
13.22205556,10.19388889,15.2,1156
12.69425,12.24694444,15.4,1159
12.80419444,10.98361111,12.4,1159
13.59597222,8.968888889,15.5,1162
12.36175,14.59972222,13.4,1163
3.934583333,72.92166667,14.7,1165
0.280027778,12.34805556,15.3,1167
10.86783333,71.77305556,14.4,1167
15.71480556,14.23111111,13.5,1167
11.12961111,19.54972222,15.5,1169
12.43075,10.45916667,13.7,1171
13.92727778,4.984166667,14.9,1171
17.21861111,59.32333333,14.3,1171
11.82086111,56.08472222,11.7,1173
12.87277778,-1.199722222,11.7,1174
10.01447222,55.61861111,13.8,1175
10.29436111,22.80972222,15.3,1175
12.40402778,4.225833333,15.2,1175
12.59388889,12.26388889,13.1,1175
10.27272222,37.78,14.6,1176
10.52041667,4.469166667,14.6,1176
10.57294444,73.76416667,14.2,1179
10.71347222,13.46,13.8,1179
11.25172222,14.78694444,11.7,1180
22.30494444,40.56277778,13.1,1181
12.74138889,0.4675,14.9,1182
11.57213889,13.32138889,14.8,1184
11.94113889,55.125,11.6,1184
10.13636111,53.0825,13.8,1188
17.44202778,71.09611111,12.8,1190
11.64761111,43.16527778,15.4,1192
12.78908333,12.16638889,15.5,1193
12.56419444,30.27777778,13,1195
7.819388889,55.60444444,15.3,1198
12.76011111,71.31861111,15.3,1198
12.86263889,25.77472222,13.2,1198
7.63325,3.316111111,14.4,1199
11.11944444,18.56944444,15.1,1199
11.28305556,18.14861111,11.7,1199
1.215472222,0.981388889,11.9,1201
6.925222222,69.56333333,12.9,1201
7.264944444,67.98388889,15.2,1201
10.44119444,20.22805556,14.8,1204
11.44566667,59.15555556,14.2,1204
11.58383333,54.85083333,13.2,1204
3.806277778,70.1325,14.6,1207
10.39575,57.02694444,13.7,1207
12.40155556,7.041111111,14.6,1208
11.60736111,58.19166667,14.3,1210
11.39877778,52.92111111,13.1,1211
12.84069444,25.50027778,10.2,1212
13.57722222,8.794722222,15.3,1212
14.84902778,35.57166667,14.5,1212
12.37869444,8.198333333,14.1,1213
10.72747222,14.87166667,12.8,1214
22.6235,23.79833333,12,1218
10.86747222,55.60111111,15.3,1221
12.55841667,8.654722222,12.8,1221
13.80441667,3.950833333,13.7,1222
12.23577778,7.776111111,15,1224
13.42055556,43.26722222,13.6,1224
14.07108333,4.112222222,15.2,1224
7.570166667,4.546666667,14.5,1225
12.40316667,31.52166667,13.9,1225
15.09097222,1.634722222,13.9,1225
10.48886111,29.49194444,12.4,1226
9.902611111,58.34111111,15.5,1227
12.5625,10.99583333,14.5,1227
12.66397222,1.672222222,15.5,1227
12.69627778,11.48833333,15.3,1227
14.40677778,8.276388889,15.4,1229
10.67352778,21.61944444,15.4,1230
11.55558333,63.27944444,13.3,1231
12.96702778,1.575833333,12.9,1231
17.17027778,72.41,14.4,1231
3.8375,70.09472222,15.5,1232
12.06116667,2.641666667,14.6,1232
12.21447222,1.299444444,12.8,1232
12.48336111,13.97833333,11.6,1232
11.79591667,59.88638889,15.3,1233
10.23744444,3.466666667,11.9,1234
14.07980556,8.800833333,14.9,1234
8.156583333,57.76305556,14.8,1235
10.23302778,7.023888889,14.4,1235
13.29516667,-1.001111111,15.5,1235
11.44161111,16.86333333,12.2,1236
22.37786111,37.9775,13.8,1236
11.13413889,53.61666667,14.1,1238
10.79602778,56.09083333,15.2,1239
11.67530556,60.29888889,13.4,1239
2.838805556,19.11222222,14.8,1241
15.03430556,1.841388889,15,1242
12.28122222,14.51527778,15.4,1243
12.87891667,15.84833333,14.1,1243
17.36258333,75.84861111,14.3,1243
12.00913889,20.07444444,12.7,1244
12.57633333,18.20277778,13.5,1244
7.398638889,57.28111111,15,1245
10.29402778,21.68833333,12.9,1245
12.40783333,7.3175,11.5,1246
11.61333333,54.29444444,12.1,1248
9.89475,1.578333333,12.4,1249
17.17358333,72.30444444,11.9,1249
12.52305556,11.49277778,15.3,1251
10.84175,19.645,15,1253
17.26811111,73.43611111,12.9,1255
9.054222222,78.56305556,13.7,1256
12.36544444,6.450555556,15.3,1256
9.717111111,58.97361111,15.1,1258
10.22933333,3.425555556,11.2,1258
11.88711111,60.67555556,11.6,1259
10.89863889,73.69,13.3,1261
11.11125,20.08555556,14.2,1261
12.60577778,25.98888889,10.3,1261
12.39941667,16.69361111,11.5,1262
12.44647222,8.884444444,14.4,1263
6.17675,71.38583333,14.6,1264
6.898527778,19.29972222,14.3,1264
12.03672222,62.13722222,11.6,1264
12.84413889,1.465,14.8,1264
12.43483333,11.81222222,15.2,1265
12.58077778,15.55138889,12.5,1265
13.31252778,41.94972222,15.5,1265
10.21147222,3.129444444,12.8,1266
10.39080556,19.89833333,13.3,1269
15.10972222,2.005,14.8,1269
12.37841667,9.3325,14,1270
13.93666667,5.014722222,13.2,1272
10.80777778,12.53305556,12,1273
11.61747222,58.41555556,13.5,1273
10.26533333,2.6875,15.3,1274
12.41305556,7.352777778,15.2,1274
13.34169444,43.08388889,13.6,1276
10.87658333,22.93444444,12.6,1278
12.37422222,4.566111111,14.9,1279
12.63522222,10.08222222,15.5,1279
14.32911111,9.363333333,14.7,1279
9.349916667,11.05916667,15.5,1280
16.74288889,70.78111111,12.7,1280
10.92869444,71.48833333,15.4,1281
12.44169444,8.872222222,14.4,1281
11.39591667,17.81805556,12.7,1282
14.34452778,40.31527778,15.5,1282
9.924888889,8.391111111,15.3,1283
11.74780556,57.87361111,15.3,1283
17.19272222,72.40222222,14.7,1283
9.938916667,27.22777778,14.3,1284
9.125888889,60.47944444,12,1288
13.84330556,42.54138889,14.5,1288
8.739277778,58.84194444,14.2,1289
11.91802778,1.719444444,14.9,1289
12.17658333,11.76083333,15.5,1289
10.85666667,28.11194444,14.5,1291
14.47177778,13.78027778,14.1,1291
12.51369444,12.39083333,10.4,1292
14.854,35.54194444,14.2,1292
10.30158333,21.8325,11.9,1293
9.13975,59.07472222,15.5,1295
11.35191667,3.235,11.8,1297
12.19097222,2.925833333,15.5,1297
10.78444444,17.27361111,12.4,1301
12.39305556,6.081666667,13.1,1302
13.49413889,45.38805556,15.2,1302
11.24097222,17.25944444,14.8,1303
11.17369444,10.12611111,15.4,1304
10.28636111,-3.498333333,13.3,1305
12.26663889,66.23083333,13.6,1305
11.36858333,69.63416667,14.7,1306
14.54555556,9.891944444,13.2,1307
11.33680556,67.24166667,13.7,1309
12.127,2.691666667,13,1309
12.36077778,15.74527778,15,1312
10.22544444,22.73722222,12.2,1313
10.22536111,3.375833333,14.5,1313
12.65130556,14.73111111,15.4,1313
10.02063889,55.71833333,14.6,1315
10.11988889,33.02777778,14.4,1315
17.24408333,72.39888889,15.5,1315
10.81580556,12.195,15.4,1316
12.53727778,10.25138889,14.6,1316
10.34922222,25.365,14,1317
10.45511111,28.5075,11.6,1319
10.71830556,20.4225,15.1,1320
11.73716667,57.94833333,12.7,1320
9.678666667,3.96,14.8,1322
9.839388889,72.28,11.1,1322
11.70755556,54.81888889,15.3,1322
12.72225,1.978333333,11.9,1322
8.623833333,78.02611111,12.8,1323
9.135111111,78.08527778,11.9,1323
10.57980556,21.64777778,12.9,1323
17.49377778,75.70444444,12.4,1323
11.40697222,3.2225,15.4,1326
12.13641667,2.878333333,13.1,1327
8.819972222,60.22111111,12.8,1331
9.715083333,31.84722222,12,1331
12.52227778,14.115,15.4,1332
12.13488889,65.17472222,10.9,1333
3.729305556,68.30138889,15,1334
9.70975,58.85138889,11.8,1334
11.03086111,22.34416667,15.2,1334
8.103055556,-3.2825,15.1,1335
10.27613889,21.12305556,12.8,1336
17.90477778,73.42416667,14.1,1337
11.94897222,60.32972222,15.5,1339
22.62983333,23.78638889,13.1,1339
12.48925,8.156388889,13.5,1341
13.72511111,43.46333333,14.8,1343
10.45030556,28.63972222,15.4,1347
11.93716667,58.20027778,15.1,1347
10.90583333,27.23944444,13.5,1348
12.59233333,73.675,13.5,1348
12.52341667,25.77555556,10.7,1349
12.029,5.821666667,14.9,1350
0.474055556,5.004444444,15.3,1351
12.14719444,74.90416667,13.1,1351
9.172305556,7.038055556,11.4,1353
12.593,25.85,14.6,1353
10.82013889,27.92583333,15.3,1356
12.53508333,11.17638889,12.4,1356
11.40697222,3.328055556,13.6,1357
11.94380556,55.63277778,15.4,1357
10.43141667,14.36333333,14.2,1358
11.63572222,58.75833333,14,1358
12.87152778,11.31388889,11.6,1358
12.92016667,0.116388889,13.6,1358
12.42188889,64.93333333,13.8,1359
15.00008333,1.891388889,12.9,1359
10.61555556,21.88222222,12.2,1361
12.36219444,75.32222222,13,1361
16.54438889,78.19777778,12.1,1361
10.88575,50.28444444,14.5,1363
15.09061111,2.099444444,12.1,1363
11.78036111,69.38388889,13.5,1365
14.44997222,8.683888889,15.1,1365
12.32513889,14.87777778,12.3,1366
12.56836111,11.32138889,12.9,1367
13.07527778,-3.5725,14.3,1368
9.19375,60.0375,11.1,1369
11.10891667,11.38555556,13.4,1369
17.82405556,36.14527778,14,1369
16.13813889,7.538888889,14.7,1370
12.43286111,3.429722222,15,1371
12.50483333,12.32861111,12.2,1373
10.91083333,54.30527778,12.2,1374
12.44233333,13.57888889,15.2,1375
10.10502778,28.94472222,14.6,1376
10.15875,30.15027778,15.5,1378
0.464333333,3.489444444,15.5,1379
11.7835,-0.294166667,15.1,1379
12.60230556,19.32222222,12.7,1380
14.51097222,7.274722222,12.8,1380
9.968444444,37.2925,14.5,1381
11.77391667,34.8525,15,1382
14.53911111,9.933333333,15.3,1382
10.10858333,32.94694444,15.3,1383
10.41113889,14.75722222,15.4,1383
13.88177778,-1.114444444,13.7,1383
2.406888889,-2.1625,14,1384
22.78347222,21.89638889,15.4,1384
10.91733333,49.72666667,14,1385
10.30691667,21.89388889,12.4,1386
12.57077778,11.07166667,15.2,1386
11.48758333,20.58333333,15,1387
13.79583333,38.30472222,12.9,1387
13.91625,5.333611111,14.1,1387
23.62766667,30.12972222,15.5,1387
11.73747222,55.03527778,14.2,1388
12.44633333,7.918888889,13.5,1389
14.39086111,1.724722222,13.6,1389
20.40019444,60.19472222,14.5,1389
7.066444444,56.48638889,15.3,1390
11.21105556,9.056111111,13.4,1390
12.50063889,13.63666667,11.9,1391
10.59502778,26.12583333,15.3,1392
23.58152778,18.22722222,14.7,1393
11.06747222,28.03666667,12.9,1395
7.391888889,2.615277778,15.1,1397
9.362583333,64.25777778,13.1,1397
12.33427778,14.96166667,14.8,1397
12.48958333,11.43388889,15.2,1397
13.79597222,38.25916667,15.3,1397
12.39683333,7.186666667,14.7,1401
9.733916667,-0.644444444,15.5,1402
9.840916667,12.76583333,13.7,1402
0.676333333,83.22222222,14.8,1403
8.927305556,78.22361111,10.8,1403
13.90313889,5.2275,14.5,1404
20.30875,62.69111111,15.2,1404
12.34688889,17.48722222,15.1,1408
12.42011111,14.76222222,12.5,1408
15.76930556,6.898333333,15.2,1408
10.03797222,24.71111111,13,1411
11.21672222,7.861944444,15,1411
10.48461111,54.71611111,14.8,1412
10.86288889,32.9,13.2,1412
11.00066667,14.84138889,12.8,1413
9.923472222,33.26305556,14.5,1415
15.62675,5.973888889,14.2,1415
20.62061111,66.10555556,12.3,1415
12.24869444,63.78222222,13.8,1416
9.885333333,16.67777778,13.1,1418
10.57855556,11.19722222,14.1,1419
12.33452778,75.4975,15.2,1419
12.72555556,11.58194444,12.5,1419
13.01766667,-1.953333333,15.3,1419
14.12358333,55.10305556,14,1420
9.792833333,-2.030555556,15.5,1425
12.49172222,7.992777778,15.2,1426
7.93725,60.30388889,14.5,1427
12.39122222,74.95222222,14.6,1427
17.99619444,36.67555556,15.3,1427
10.54216667,54.40111111,13.2,1428
19.72391667,-1.174722222,15.1,1429
10.51855556,28.79666667,14.1,1431
10.54875,28.51166667,12.3,1431
12.81538889,14.90805556,14.6,1432
14.52416667,3.008055556,14,1432
10.35480556,19.65194444,14.3,1433
10.84597222,28.46916667,14.3,1436
2.460416667,-1.155277778,11.3,1439
6.886277778,57.1775,13.9,1440
12.57536111,9.623333333,15.3,1440
14.42252778,39.53972222,14.8,1440
18.65,73.60944444,15.4,1440
10.85452778,27.97527778,12.1,1441
9.109555556,6.303611111,14.9,1442
11.33805556,2.964444444,12.8,1443
12.67038889,12.87472222,15.5,1444
12.02408333,61.89583333,11.5,1445
13.59519444,45.92944444,15.3,1447
10.02836111,33.13666667,14.9,1448
14.34533333,39.69361111,13,1448
9.836388889,28.01305556,15.3,1449
7.947888889,60.34944444,12.5,1450
11.99272222,13.88694444,14.9,1450
14.8875,3.96,13.3,1450
16.31311111,7.410833333,13.4,1450
12.68966667,-3.057777778,14.9,1451
11.70066667,32.00083333,15,1453
1.815916667,5.906666667,10.5,1456
12.37738889,11.80138889,13.2,1456
15.10022222,1.633888889,13.8,1456
11.53444444,57.43888889,15.3,1457
11.50480556,58.13361111,15,1459
2.509222222,-1.108611111,13,1460
14.33888889,3.933888889,12,1462
17.73747222,67.61944444,15.2,1462
12.00652778,-1.1,12.4,1463
14.54586111,2.914444444,14.9,1464
10.46261111,22.84694444,13.9,1466
9.913777778,9.271388889,13.5,1467
9.718361111,41.09277778,14.1,1468
12.53094444,12.65722222,15.4,1469
11.68852778,36.54638889,12.6,1470
12.02430556,14.03444444,15.2,1472
23.58172222,18.07083333,15.2,1472
9.228583333,76.47583333,11.7,1476
9.401777778,62.02944444,15.2,1476
15.36569444,5.070555556,12.7,1480
12.36780556,12.7875,14.4,1481
9.857805556,32.94305556,14.7,1482
12.58802778,75.91888889,14.7,1482
21.85077778,6.242777778,15.5,1482
12.76791667,8.476388889,15.2,1483
21.94005556,73.26083333,15.2,1483
11.97936111,-1.461388889,14.6,1484
18.32963889,74.56888889,11.8,1484
12.09241667,14.49,15.5,1485
12.44641667,12.45388889,15.3,1486
9.959166667,33.61972222,14.8,1487
9.178305556,7.206388889,13.9,1488
12.01969444,-1.296388889,14.4,1488
12.45727778,6.2625,13.4,1489
13.77347222,46.10722222,13,1489
9.403638889,76.53166667,15.1,1490
11.38186111,16.59,11.6,1490
12.28877778,11.94333333,15.5,1490
14.67391667,33.98916667,14.6,1490
22.7605,73.1625,15.5,1490
9.972583333,32.36972222,12.7,1491
9.735361111,-0.659444444,15.4,1492
14.65308333,5.363611111,12.9,1493
7.671638889,-1.574444444,15.5,1494
6.398611111,78.53,14.2,1495
9.809916667,33.42138889,12.3,1498
12.07605556,64.43722222,13.6,1498
15.73188889,81.81027778,14.9,1499
12.53983333,11.26305556,15,1500
15.00755556,1.623611111,14.8,1501
9.363305556,40.15138889,13.6,1505
9.781861111,79.81083333,15.5,1505
12.01955556,14.10444444,13.9,1505
8.063805556,61.34694444,14.5,1507
12.32280556,5.910833333,14.8,1512
9.848722222,28.55138889,13.8,1513
12.26561111,14.43388889,15.4,1513
12.75222222,-0.462222222,12,1513
18.25022222,71.00583333,15.1,1513
9.849222222,33.55416667,12.6,1514
2.43075,18.49611111,14.3,1516
12.52769444,16.85305556,12.8,1516
13.00291667,12.48333333,13.3,1516
9.082444444,59.93277778,13.1,1518
14.35105556,3.271111111,12.3,1519
11.05311111,27.97222222,11.5,1521
2.773666667,-0.498333333,11.4,1522
20.95425,25.97027778,15.4,1522
12.69566667,74.42111111,12.6,1524
14.35366667,3.436111111,13.6,1524
12.31941667,3.855833333,14.5,1525
10.87261111,17.935,15.2,1526
12.546,0.113333333,12.4,1526
10.57494444,35.25694444,14.1,1527
12.62872222,11.81805556,11.5,1528
14.14533333,-1.161666667,14.1,1528
9.287555556,80.03611111,15.3,1529
10.09419444,80.28555556,14.2,1529
12.04363889,64.37666667,14.3,1530
14.75777778,31.43444444,15.3,1530
9.72,31.92888889,13.1,1531
12.78819444,-2.727222222,12.4,1532
10.66305556,47.93222222,14.5,1533
11.32266667,57.75805556,12.6,1533
9.358388889,64.23805556,15.1,1534
11.05305556,56.22166667,14.3,1535
12.63008333,-1.345,15.3,1536
12.43125,5.809444444,15.2,1537
11.15647222,10.83416667,15,1539
12.53427778,16.6875,14.8,1539
12.38136111,6.679722222,15,1540
2.570416667,29.31194444,12.1,1542
11.34216667,26.96333333,12.9,1542
10.70397222,47.76666667,15.1,1543
11.46147222,66.59,13.4,1543
8.193722222,76.42166667,13.5,1544
14.19386111,-1.157777778,13.4,1544
5.751833333,79.23666667,15.4,1545
16.4345,2.906111111,15.4,1546
9.828111111,32.22111111,14.2,1548
11.68030556,35.20361111,14.9,1548
11.20111111,28.48583333,14.9,1549
14.47719444,0.553333333,15.2,1549
12.38194444,15.82277778,10.6,1550
9.801333333,32.88277778,14.8,1551
9.868944444,29.23611111,13,1551
14.49297222,-0.018333333,14.7,1552
1.841916667,6.145,13.5,1553
9.797222222,39.14277778,15.1,1553
12.25522222,75.61388889,15.3,1553
12.91475,73.17916667,14.4,1553
17.33080556,14.40027778,15.3,1554
12.32841667,5.538333333,15,1555
11.11761111,12.06027778,14.6,1557
14.17022222,-2.575833333,14.4,1557
22.68177778,75.16472222,15.5,1561
7.385472222,2.765833333,15.3,1562
9.835166667,12.81361111,13.2,1562
2.713444444,28.57388889,13.5,1563
9.492916667,62.49083333,12.6,1563
10.00525,54.53861111,14.9,1565
10.60455556,37.32472222,11.5,1565
11.53269444,-2.9225,14.7,1565
14.55675,4.450555556,12.7,1565
11.19119444,6.9075,14.6,1566
2.257666667,6.0025,12,1567
4.955916667,78.19055556,12.8,1567
16.32169444,1.703333333,15.4,1568
14.74011111,1.68,13.2,1569
11.33441667,18.35666667,11.2,1570
12.36527778,4.473333333,10.9,1570
12.37652778,76.17305556,14.8,1570
14.65119444,2.949444444,15.4,1570
16.36347222,-2.283611111,13.2,1571
11.37175,13.06527778,14.9,1574
12.484,2.7225,15.2,1574
2.441194444,1.160277778,14.7,1575
12.31683333,6.094722222,15.3,1575
11.29169444,4.555555556,12.4,1576
11.40302778,69.41333333,13.4,1578
12.50888889,12.49027778,14.5,1578
2.474388889,-1.151388889,13.4,1579
10.87733333,34.48333333,15.1,1580
12.56433333,13.3225,15,1581
11.16552778,10.72083333,12.8,1583
14.34891667,3.238333333,13.4,1583
15.26191667,1.455833333,15.4,1585
10.29661111,21.87361111,13.8,1586
10.86991667,32.94972222,12.2,1586
8.031,61.41305556,13.9,1591
4.268,8.179444444,15,1592
8.042472222,61.38833333,13.5,1592
16.04105556,64.35361111,15.5,1594
14.89930556,3.545,13,1595
10.02811111,37.2475,14.9,1596
8.440638889,84.93916667,15.5,1599
11.59719444,35.33527778,14.5,1599
12.34108333,1.468055556,15.2,1600
12.49063889,16.405,13.9,1600
12.31416667,7.861666667,14.8,1605
14.89516667,3.583055556,13.9,1607
14.88413889,3.296388889,14.2,1608
12.83527778,72.87444444,11.8,1610
11.33766667,2.525277778,14.4,1611
14.68286111,2.186111111,14.5,1611
12.59191667,6.334166667,15.4,1612
14.63836111,3.410277778,13.3,1612
12.38805556,11.36833333,14,1613
18.12433333,35.56416667,13.9,1613
23.08672222,18.86805556,15.5,1613
2.341472222,6.810833333,15.1,1614
9.063888889,85.50166667,13.2,1614
23.34169444,17.22583333,12.8,1614
12.49822222,14.06861111,12.6,1615
10.55488889,64.74944444,13.5,1616
3.103694444,41.84888889,14,1617
8.877222222,-2.603333333,14.1,1617
9.725305556,31.97722222,14.7,1618
13.60033333,49.96083333,14.7,1618
10.80680556,34.71194444,12.8,1619
12.65608333,4.936666667,15.4,1619
12.45072222,15.46166667,12.9,1620
14.08647222,-3.37,14.6,1622
14.49455556,3.233333333,12.5,1622
22.26383333,19.23194444,13.8,1622
12.68263889,11.91166667,12.7,1623
12.79602778,13.7625,12.8,1624
14.88480556,3.331944444,13.6,1624
9.43375,34.65333333,15.3,1625
11.37166667,59.07444444,11.9,1625
14.49416667,3.266388889,14.6,1625
12.75886111,-0.535833333,13.5,1626
13.97719444,60.79694444,14.7,1626
1.744944444,4.895,15.5,1629
10.80338889,28.60194444,13.6,1631
10.82366667,32.77277778,15,1634
10.83058333,32.98305556,12.1,1634
12.61752778,6.927222222,14.6,1634
12.50380556,2.624444444,15.3,1635
22.04225,19.75027778,14.5,1639
14.37325,-0.386111111,12.8,1641
14.08677778,55.74194444,13.4,1642
12.55577778,1.521944444,15.3,1643
9.289388889,41.91055556,15,1644
12.88438889,7.683333333,15.5,1644
6.915333333,85.63805556,15.5,1645
14.14947222,-2.974166667,15,1646
8.936777778,-2.562777778,13.8,1650
18.65680556,73.57944444,13.6,1651
12.68358333,71.81194444,15.5,1652
11.87544444,-3.674722222,15.3,1653
12.67213889,15.93527778,14.9,1655
15.60538889,30.68138889,15.2,1655
23.73772222,10.76694444,12.5,1656
14.71611111,4.890277778,14,1657
10.63377778,64.26638889,14.4,1659
11.60927778,36.41055556,13.9,1660
9.643388889,43.17666667,15.3,1661
10.2745,45.32166667,15,1661
11.18236111,61.34694444,14.8,1662
14.97716667,6.775,15.4,1663
11.38536111,30.47861111,15.2,1665
12.99894444,73.6925,14.7,1665
12.72719444,73.61333333,15.3,1666
14.05002778,61.75111111,15.5,1667
11.12619444,82.85388889,15.4,1669
12.47430556,18.41527778,13.9,1669
14.54125,0.294166667,14.6,1671
20.47,0.288333333,14.2,1671
12.13602778,10.37861111,12.7,1672
7.661777778,-2.621944444,15.5,1673
12.44958333,2.494444444,12.7,1673
15.06861111,1.219722222,13.1,1673
12.78586111,71.17638889,14,1674
12.61525,12.52027778,15.3,1677
14.89758333,3.484722222,15.4,1677
22.15422222,14.36111111,14.7,1678
18.58033333,74.06138889,15.3,1680
9.405166667,34.51333333,11.8,1681
17.54008333,7.060555556,13.2,1681
12.18847222,74.80833333,14.8,1682
12.47869444,14.99916667,13.3,1682
14.76975,-0.223611111,13.1,1683
12.38505556,5.250277778,12.5,1684
21.80363889,22.15972222,13.3,1685
9.504722222,29.54,13.6,1686
0.233583333,12.96277778,15.3,1687
14.62805556,2.291111111,13.1,1687
11.63394444,35.20361111,15,1689
12.40786111,75.52888889,12.6,1689
13.91275,58.66694444,13.7,1689
23.73922222,9.934166667,12.9,1690
17.46913889,7.422222222,15,1691
14.57755556,4.263888889,15.3,1692
23.15094444,18.17666667,13.3,1692
14.77252778,34.37055556,14.4,1694
11.30702778,58.78638889,11.4,1696
11.47333333,9.4075,12.9,1696
12.42375,16.47,12.3,1696
10.543,65.04111111,12.9,1698
14.71747222,4.765555556,15.4,1698
9.284805556,25.42888889,14,1699
9.602111111,29.1125,15.4,1700
13.50097222,62.51166667,13.5,1701
